@relation Feature_Extraction_from_Multiple_Apple_Image
@attribute ContrastFeature real
@attribute DissimilarityFeature real
@attribute HomogeneityFeature real
@attribute EnergyFeature real
@attribute CorrelationFeature real
@attribute ASMFeature real
@attribute LBPFeature real
@attribute Class {GreenApple, RedApple, RipeApple, UnripeApple}

@data
1.02608056722854,1.02608056722854,1.02608056722854,1.02608056722854,1.02608056722854,1.02608056722854,2952.0,RedApple
1.8549486904198313,1.8549486904198313,1.8549486904198313,1.8549486904198313,1.8549486904198313,1.8549486904198313,2952.0,RedApple
0.4483887868576736,0.4483887868576736,0.4483887868576736,0.4483887868576736,0.4483887868576736,0.4483887868576736,2952.0,RedApple
0.54640684505266,0.54640684505266,0.54640684505266,0.54640684505266,0.54640684505266,0.54640684505266,2502.0,RedApple
2.1180540999188953,2.1180540999188953,2.1180540999188953,2.1180540999188953,2.1180540999188953,2.1180540999188953,3276.0,RedApple
2.410657817957994,2.410657817957994,2.410657817957994,2.410657817957994,2.410657817957994,2.410657817957994,3906.0,RedApple
1.9701312409422853,1.9701312409422853,1.9701312409422853,1.9701312409422853,1.9701312409422853,1.9701312409422853,4338.0,RedApple
0.9103164696315156,0.9103164696315156,0.9103164696315156,0.9103164696315156,0.9103164696315156,0.9103164696315156,2175.0,RedApple
0.8153468740437348,0.8153468740437348,0.8153468740437348,0.8153468740437348,0.8153468740437348,0.8153468740437348,1440.0,RedApple
0.6255768483864131,0.6255768483864131,0.6255768483864131,0.6255768483864131,0.6255768483864131,0.6255768483864131,1440.0,RedApple
0.9811789507694835,0.9811789507694835,0.9811789507694835,0.9811789507694835,0.9811789507694835,0.9811789507694835,2650.5,RedApple
2.963631731494372,2.963631731494372,2.963631731494372,2.963631731494372,2.963631731494372,2.963631731494372,4248.0,RedApple
1.8101101672410977,1.8101101672410977,1.8101101672410977,1.8101101672410977,1.8101101672410977,1.8101101672410977,2952.0,RedApple
2.9617131459522756,2.9617131459522756,2.9617131459522756,2.9617131459522756,2.9617131459522756,2.9617131459522756,3000.0,RedApple
1.3881915584169808,1.3881915584169808,1.3881915584169808,1.3881915584169808,1.3881915584169808,1.3881915584169808,2970.0,RedApple
3.1773688887319604,3.1773688887319604,3.1773688887319604,3.1773688887319604,3.1773688887319604,3.1773688887319604,1440.0,RedApple
0.9054404114587007,0.9054404114587007,0.9054404114587007,0.9054404114587007,0.9054404114587007,0.9054404114587007,1440.0,RedApple
1.2024937422912283,1.2024937422912283,1.2024937422912283,1.2024937422912283,1.2024937422912283,1.2024937422912283,4158.0,RedApple
1.0679902233993024,1.0679902233993024,1.0679902233993024,1.0679902233993024,1.0679902233993024,1.0679902233993024,5598.0,RedApple
0.7788317238559656,0.7788317238559656,0.7788317238559656,0.7788317238559656,0.7788317238559656,0.7788317238559656,2070.0,RedApple
1.5934007426500003,1.5934007426500003,1.5934007426500003,1.5934007426500003,1.5934007426500003,1.5934007426500003,1440.0,RedApple
1.146666845534204,1.146666845534204,1.146666845534204,1.146666845534204,1.146666845534204,1.146666845534204,4000.0,RedApple
1.9522590183983968,1.9522590183983968,1.9522590183983968,1.9522590183983968,1.9522590183983968,1.9522590183983968,4212.0,RedApple
0.6120616643660848,0.6120616643660848,0.6120616643660848,0.6120616643660848,0.6120616643660848,0.6120616643660848,4104.0,RedApple
0.3893218219795311,0.3893218219795311,0.3893218219795311,0.3893218219795311,0.3893218219795311,0.3893218219795311,4950.0,RedApple
0.6058168662207122,0.6058168662207122,0.6058168662207122,0.6058168662207122,0.6058168662207122,0.6058168662207122,4104.0,RedApple
1.6733010851399375,1.6733010851399375,1.6733010851399375,1.6733010851399375,1.6733010851399375,1.6733010851399375,1440.0,RedApple
4.684419061742339,4.684419061742339,4.684419061742339,4.684419061742339,4.684419061742339,4.684419061742339,1440.0,RedApple
0.40542755763602645,0.40542755763602645,0.40542755763602645,0.40542755763602645,0.40542755763602645,0.40542755763602645,4734.0,RedApple
0.6014883340513448,0.6014883340513448,0.6014883340513448,0.6014883340513448,0.6014883340513448,0.6014883340513448,3618.0,RedApple
0.6221887114776313,0.6221887114776313,0.6221887114776313,0.6221887114776313,0.6221887114776313,0.6221887114776313,2040.0,RedApple
0.49764055835487264,0.49764055835487264,0.49764055835487264,0.49764055835487264,0.49764055835487264,0.49764055835487264,3834.0,RedApple
1.8680783824913396,1.8680783824913396,1.8680783824913396,1.8680783824913396,1.8680783824913396,1.8680783824913396,3348.0,RipeApple
3.074390176802424,3.074390176802424,3.074390176802424,3.074390176802424,3.074390176802424,3.074390176802424,4248.0,RipeApple
1.1330868973514931,1.1330868973514931,1.1330868973514931,1.1330868973514931,1.1330868973514931,1.1330868973514931,3723.3,RipeApple
1.3669675518212916,1.3669675518212916,1.3669675518212916,1.3669675518212916,1.3669675518212916,1.3669675518212916,3553.2,RipeApple
0.5435062053092781,0.5435062053092781,0.5435062053092781,0.5435062053092781,0.5435062053092781,0.5435062053092781,3168.0,RipeApple
1.5623711843713803,1.5623711843713803,1.5623711843713803,1.5623711843713803,1.5623711843713803,1.5623711843713803,4122.0,RipeApple
2.13377565200303,2.13377565200303,2.13377565200303,2.13377565200303,2.13377565200303,2.13377565200303,3600.0,RipeApple
0.5978072487977499,0.5978072487977499,0.5978072487977499,0.5978072487977499,0.5978072487977499,0.5978072487977499,3384.0,RipeApple
10.740919799076803,10.740919799076803,10.740919799076803,10.740919799076803,10.740919799076803,10.740919799076803,4762.8,RipeApple
1.1104625706979658,1.1104625706979658,1.1104625706979658,1.1104625706979658,1.1104625706979658,1.1104625706979658,4518.0,RipeApple
9.245843517829243,9.245843517829243,9.245843517829243,9.245843517829243,9.245843517829243,9.245843517829243,3960.0,RipeApple
0.37957176639083645,0.37957176639083645,0.37957176639083645,0.37957176639083645,0.37957176639083645,0.37957176639083645,4608.0,RipeApple
0.8495379542017137,0.8495379542017137,0.8495379542017137,0.8495379542017137,0.8495379542017137,0.8495379542017137,3534.3,RipeApple
0.6331104368874194,0.6331104368874194,0.6331104368874194,0.6331104368874194,0.6331104368874194,0.6331104368874194,4278.4,RipeApple
1.2529748527952678,1.2529748527952678,1.2529748527952678,1.2529748527952678,1.2529748527952678,1.2529748527952678,2826.0,RipeApple
0.9256695373985602,0.9256695373985602,0.9256695373985602,0.9256695373985602,0.9256695373985602,0.9256695373985602,4410.0,RipeApple
0.5757906108353996,0.5757906108353996,0.5757906108353996,0.5757906108353996,0.5757906108353996,0.5757906108353996,3150.0,RipeApple
1.0268883631564185,1.0268883631564185,1.0268883631564185,1.0268883631564185,1.0268883631564185,1.0268883631564185,4194.0,RipeApple
2.2362772981478725,2.2362772981478725,2.2362772981478725,2.2362772981478725,2.2362772981478725,2.2362772981478725,2287.8,RipeApple
0.6846447066775735,0.6846447066775735,0.6846447066775735,0.6846447066775735,0.6846447066775735,0.6846447066775735,4929.0,RipeApple
1.0207221245277531,1.0207221245277531,1.0207221245277531,1.0207221245277531,1.0207221245277531,1.0207221245277531,3221.8,RipeApple
1.9679778940064814,1.9679778940064814,1.9679778940064814,1.9679778940064814,1.9679778940064814,1.9679778940064814,3124.8,RipeApple
1.0525590425209563,1.0525590425209563,1.0525590425209563,1.0525590425209563,1.0525590425209563,1.0525590425209563,4494.4,RipeApple
1.234577525741959,1.234577525741959,1.234577525741959,1.234577525741959,1.234577525741959,1.234577525741959,5554.4,RipeApple
2.451908234915115,2.451908234915115,2.451908234915115,2.451908234915115,2.451908234915115,2.451908234915115,3286.0,RipeApple
1.4387608669186767,1.4387608669186767,1.4387608669186767,1.4387608669186767,1.4387608669186767,1.4387608669186767,2358.0,RipeApple
0.5452756968254895,0.5452756968254895,0.5452756968254895,0.5452756968254895,0.5452756968254895,0.5452756968254895,4428.0,RipeApple
1.263539941164956,1.263539941164956,1.263539941164956,1.263539941164956,1.263539941164956,1.263539941164956,4626.0,RipeApple
1.0548081538906575,1.0548081538906575,1.0548081538906575,1.0548081538906575,1.0548081538906575,1.0548081538906575,2826.0,RipeApple
3.0276532969086083,3.0276532969086083,3.0276532969086083,3.0276532969086083,3.0276532969086083,3.0276532969086083,2952.0,RipeApple
1.89214576671235,1.89214576671235,1.89214576671235,1.89214576671235,1.89214576671235,1.89214576671235,2000.0,RipeApple
1.8398601189528256,1.8398601189528256,1.8398601189528256,1.8398601189528256,1.8398601189528256,1.8398601189528256,5030.4,RipeApple
0.7201922594948912,0.7201922594948912,0.7201922594948912,0.7201922594948912,0.7201922594948912,0.7201922594948912,5033.6,RipeApple
0.969384167729592,0.969384167729592,0.969384167729592,0.969384167729592,0.969384167729592,0.969384167729592,5062.5,RipeApple
0.8139587408205827,0.8139587408205827,0.8139587408205827,0.8139587408205827,0.8139587408205827,0.8139587408205827,5033.6,RipeApple
0.7070609364588396,0.7070609364588396,0.7070609364588396,0.7070609364588396,0.7070609364588396,0.7070609364588396,5024.6,RipeApple
0.9660523731981796,0.9660523731981796,0.9660523731981796,0.9660523731981796,0.9660523731981796,0.9660523731981796,5032.5,RipeApple
0.915066816036662,0.915066816036662,0.915066816036662,0.915066816036662,0.915066816036662,0.915066816036662,5032.5,RipeApple
1.0528290480563207,1.0528290480563207,1.0528290480563207,1.0528290480563207,1.0528290480563207,1.0528290480563207,1000.0,RipeApple
0.6055281162009525,0.6055281162009525,0.6055281162009525,0.6055281162009525,0.6055281162009525,0.6055281162009525,5040.6,RipeApple
0.24503300970920078,0.24503300970920078,0.24503300970920078,0.24503300970920078,0.24503300970920078,0.24503300970920078,5040.0,RipeApple
2.6385848211135556,2.6385848211135556,2.6385848211135556,2.6385848211135556,2.6385848211135556,2.6385848211135556,5045.1,RipeApple
0.567251045811652,0.567251045811652,0.567251045811652,0.567251045811652,0.567251045811652,0.567251045811652,1000.0,RipeApple
0.6643519102285937,0.6643519102285937,0.6643519102285937,0.6643519102285937,0.6643519102285937,0.6643519102285937,5035.8,RipeApple
0.43720940072651204,0.43720940072651204,0.43720940072651204,0.43720940072651204,0.43720940072651204,0.43720940072651204,5032.5,RipeApple
0.6656378115797074,0.6656378115797074,0.6656378115797074,0.6656378115797074,0.6656378115797074,0.6656378115797074,5050.5,RipeApple
0.6890756536989794,0.6890756536989794,0.6890756536989794,0.6890756536989794,0.6890756536989794,0.6890756536989794,5062.5,RipeApple
0.4971364604093843,0.4971364604093843,0.4971364604093843,0.4971364604093843,0.4971364604093843,0.4971364604093843,5566.4,RipeApple
0.9615720835838959,0.9615720835838959,0.9615720835838959,0.9615720835838959,0.9615720835838959,0.9615720835838959,5024.6,RipeApple
1.3708664929792307,1.3708664929792307,1.3708664929792307,1.3708664929792307,1.3708664929792307,1.3708664929792307,5030.4,RipeApple
5.381487742155687,5.381487742155687,5.381487742155687,5.381487742155687,5.381487742155687,5.381487742155687,1440.0,UnripeApple
3.947649062570381,3.947649062570381,3.947649062570381,3.947649062570381,3.947649062570381,3.947649062570381,5038.8,UnripeApple
0.5232785219646532,0.5232785219646532,0.5232785219646532,0.5232785219646532,0.5232785219646532,0.5232785219646532,5032.5,UnripeApple
2.349983347857515,2.349983347857515,2.349983347857515,2.349983347857515,2.349983347857515,2.349983347857515,5054.0,UnripeApple
1.1760000181407437,1.1760000181407437,1.1760000181407437,1.1760000181407437,1.1760000181407437,1.1760000181407437,5115.6,UnripeApple
0.3565629871740363,0.3565629871740363,0.3565629871740363,0.3565629871740363,0.3565629871740363,0.3565629871740363,5062.5,UnripeApple
1.7955528643505052,1.7955528643505052,1.7955528643505052,1.7955528643505052,1.7955528643505052,1.7955528643505052,5029.8,UnripeApple
1.2904430513455327,1.2904430513455327,1.2904430513455327,1.2904430513455327,1.2904430513455327,1.2904430513455327,2920.0,UnripeApple
1.0344505562641724,1.0344505562641724,1.0344505562641724,1.0344505562641724,1.0344505562641724,1.0344505562641724,5062.5,UnripeApple
0.8972506950390762,0.8972506950390762,0.8972506950390762,0.8972506950390762,0.8972506950390762,0.8972506950390762,5032.5,UnripeApple
1.180029142585103,1.180029142585103,1.180029142585103,1.180029142585103,1.180029142585103,1.180029142585103,3842.0,UnripeApple
2.0953221298138494,2.0953221298138494,2.0953221298138494,2.0953221298138494,2.0953221298138494,2.0953221298138494,5024.6,UnripeApple
1.9860024848279958,1.9860024848279958,1.9860024848279958,1.9860024848279958,1.9860024848279958,1.9860024848279958,5030.3,UnripeApple
0.8993115159442178,0.8993115159442178,0.8993115159442178,0.8993115159442178,0.8993115159442178,0.8993115159442178,5050.5,UnripeApple
3.5707931759361196,3.5707931759361196,3.5707931759361196,3.5707931759361196,3.5707931759361196,3.5707931759361196,3371.2,UnripeApple
0.9949045044090599,0.9949045044090599,0.9949045044090599,0.9949045044090599,0.9949045044090599,0.9949045044090599,5060.0,UnripeApple
0.7529003684807253,0.7529003684807253,0.7529003684807253,0.7529003684807253,0.7529003684807253,0.7529003684807253,5062.5,UnripeApple
1.0290786431760202,1.0290786431760202,1.0290786431760202,1.0290786431760202,1.0290786431760202,1.0290786431760202,5062.5,UnripeApple
0.44379632582199535,0.44379632582199535,0.44379632582199535,0.44379632582199535,0.44379632582199535,0.44379632582199535,5062.5,UnripeApple
0.5696310809850762,0.5696310809850762,0.5696310809850762,0.5696310809850762,0.5696310809850762,0.5696310809850762,5024.6,UnripeApple
6.883879060499936,6.883879060499936,6.883879060499936,6.883879060499936,6.883879060499936,6.883879060499936,3841.6,UnripeApple
0.6425510646967117,0.6425510646967117,0.6425510646967117,0.6425510646967117,0.6425510646967117,0.6425510646967117,5062.5,UnripeApple
1.2491372469550233,1.2491372469550233,1.2491372469550233,1.2491372469550233,1.2491372469550233,1.2491372469550233,5023.2,UnripeApple
0.9630220704453809,0.9630220704453809,0.9630220704453809,0.9630220704453809,0.9630220704453809,0.9630220704453809,5039.8,UnripeApple
1.518948594044594,1.518948594044594,1.518948594044594,1.518948594044594,1.518948594044594,1.518948594044594,5026.8,UnripeApple
1.1007693471221054,1.1007693471221054,1.1007693471221054,1.1007693471221054,1.1007693471221054,1.1007693471221054,5032.5,UnripeApple
0.8792474062795849,0.8792474062795849,0.8792474062795849,0.8792474062795849,0.8792474062795849,0.8792474062795849,5043.0,UnripeApple
0.7202377595285454,0.7202377595285454,0.7202377595285454,0.7202377595285454,0.7202377595285454,0.7202377595285454,5049.0,UnripeApple
1.4326564050099204,1.4326564050099204,1.4326564050099204,1.4326564050099204,1.4326564050099204,1.4326564050099204,5062.5,UnripeApple
0.30646661011268345,0.30646661011268345,0.30646661011268345,0.30646661011268345,0.30646661011268345,0.30646661011268345,5024.6,UnripeApple
0.37516364618764175,0.37516364618764175,0.37516364618764175,0.37516364618764175,0.37516364618764175,0.37516364618764175,5062.5,UnripeApple
2.0639136312621162,2.0639136312621162,2.0639136312621162,2.0639136312621162,2.0639136312621162,2.0639136312621162,1000.0,UnripeApple
0.1863864694527283,0.1863864694527283,0.1863864694527283,0.1863864694527283,0.1863864694527283,0.1863864694527283,5024.6,UnripeApple
1.1231519717261902,1.1231519717261902,1.1231519717261902,1.1231519717261902,1.1231519717261902,1.1231519717261902,5062.5,UnripeApple
0.9653593129960314,0.9653593129960314,0.9653593129960314,0.9653593129960314,0.9653593129960314,0.9653593129960314,5062.5,UnripeApple
0.5131271624336355,0.5131271624336355,0.5131271624336355,0.5131271624336355,0.5131271624336355,0.5131271624336355,4781.7,UnripeApple
0.7617622318552474,0.7617622318552474,0.7617622318552474,0.7617622318552474,0.7617622318552474,0.7617622318552474,6072.6,UnripeApple
1.1286149351785162,1.1286149351785162,1.1286149351785162,1.1286149351785162,1.1286149351785162,1.1286149351785162,3204.0,UnripeApple
0.926893740716643,0.926893740716643,0.926893740716643,0.926893740716643,0.926893740716643,0.926893740716643,3960.1,UnripeApple
1.167174255113954,1.167174255113954,1.167174255113954,1.167174255113954,1.167174255113954,1.167174255113954,3960.1,UnripeApple
2.5013691487806424,2.5013691487806424,2.5013691487806424,2.5013691487806424,2.5013691487806424,2.5013691487806424,3686.4,UnripeApple
0.8831318014857046,0.8831318014857046,0.8831318014857046,0.8831318014857046,0.8831318014857046,0.8831318014857046,3686.4,UnripeApple
1.292178919561414,1.292178919561414,1.292178919561414,1.292178919561414,1.292178919561414,1.292178919561414,2952.0,UnripeApple
1.0580395798414006,1.0580395798414006,1.0580395798414006,1.0580395798414006,1.0580395798414006,1.0580395798414006,2100.0,UnripeApple
1.3538716845568788,1.3538716845568788,1.3538716845568788,1.3538716845568788,1.3538716845568788,1.3538716845568788,2205.0,UnripeApple
2.2261113051440247,2.2261113051440247,2.2261113051440247,2.2261113051440247,2.2261113051440247,2.2261113051440247,3420.0,UnripeApple
1.2533384573621877,1.2533384573621877,1.2533384573621877,1.2533384573621877,1.2533384573621877,1.2533384573621877,4000.0,UnripeApple
0.25787154316850713,0.25787154316850713,0.25787154316850713,0.25787154316850713,0.25787154316850713,0.25787154316850713,4590.0,UnripeApple
0.23035281891507717,0.23035281891507717,0.23035281891507717,0.23035281891507717,0.23035281891507717,0.23035281891507717,3042.0,UnripeApple
1.3493969258702747,1.3493969258702747,1.3493969258702747,1.3493969258702747,1.3493969258702747,1.3493969258702747,3294.0,UnripeApple
